    @RELATION Mylyn-3.1-OSA.arff

    @ATTRIBUTE CC NUMERIC
    @ATTRIBUTE CCL NUMERIC
    @ATTRIBUTE CCO NUMERIC
    @ATTRIBUTE CI NUMERIC
    @ATTRIBUTE CLC NUMERIC
    @ATTRIBUTE CLLC NUMERIC
    @ATTRIBUTE LDC NUMERIC
    @ATTRIBUTE LLDC NUMERIC
    @ATTRIBUTE LCOM5 NUMERIC
    @ATTRIBUTE NL NUMERIC
    @ATTRIBUTE NLE NUMERIC
    @ATTRIBUTE WMC NUMERIC
    @ATTRIBUTE CBO NUMERIC
    @ATTRIBUTE CBOI NUMERIC
    @ATTRIBUTE NII NUMERIC
    @ATTRIBUTE NOI NUMERIC
    @ATTRIBUTE RFC NUMERIC
    @ATTRIBUTE AD NUMERIC
    @ATTRIBUTE CD NUMERIC
    @ATTRIBUTE CLOC NUMERIC
    @ATTRIBUTE DLOC NUMERIC
    @ATTRIBUTE PDA NUMERIC
    @ATTRIBUTE PUA NUMERIC
    @ATTRIBUTE TCD NUMERIC
    @ATTRIBUTE TCLOC NUMERIC
    @ATTRIBUTE DIT NUMERIC
    @ATTRIBUTE NOA NUMERIC
    @ATTRIBUTE NOC NUMERIC
    @ATTRIBUTE NOD NUMERIC
    @ATTRIBUTE NOP NUMERIC
    @ATTRIBUTE LLOC NUMERIC
    @ATTRIBUTE LOC NUMERIC
    @ATTRIBUTE NA NUMERIC
    @ATTRIBUTE NG NUMERIC
    @ATTRIBUTE NLA NUMERIC
    @ATTRIBUTE NLG NUMERIC
    @ATTRIBUTE NLM NUMERIC
    @ATTRIBUTE NLPA NUMERIC
    @ATTRIBUTE NLPM NUMERIC
    @ATTRIBUTE NLS NUMERIC
    @ATTRIBUTE NM NUMERIC
    @ATTRIBUTE NOS NUMERIC
    @ATTRIBUTE NPA NUMERIC
    @ATTRIBUTE NPM NUMERIC
    @ATTRIBUTE NS NUMERIC
    @ATTRIBUTE TLLOC NUMERIC
    @ATTRIBUTE TLOC NUMERIC
    @ATTRIBUTE TNA NUMERIC
    @ATTRIBUTE TNG NUMERIC
    @ATTRIBUTE TNLA NUMERIC
    @ATTRIBUTE TNLG NUMERIC
    @ATTRIBUTE TNLM NUMERIC
    @ATTRIBUTE TNLPA NUMERIC
    @ATTRIBUTE TNLPM NUMERIC
    @ATTRIBUTE TNLS NUMERIC
    @ATTRIBUTE TNM NUMERIC
    @ATTRIBUTE TNOS NUMERIC
    @ATTRIBUTE TNPA NUMERIC
    @ATTRIBUTE TNPM NUMERIC
    @ATTRIBUTE TNS NUMERIC
    @ATTRIBUTE bug {true,false}

@DATA
    0,0,0,0,0,0,0,0,1,3,3,10,2,3,2,0,4,0.25,0.0909091,6,3,1,3,0.0638298,6,0,0,0,0,0,60,87,3,2,3,2,4,0,3,0,4,39,0,3,0,88,124,3,5,3,5,11,0,10,0,11,48,0,10,0,false
    0,0,0,0,0,0,0,0,1,0,0,1,0,6,0,0,1,0,0.0454545,1,0,0,2,0.0454545,1,0,0,0,0,0,21,36,13,0,13,0,1,12,1,0,1,1,12,1,0,21,36,13,0,13,0,1,12,1,0,1,1,12,1,0,false
    0.306891,16,111,44,0.243603,0.281016,457,376,5,33,5,226,16,13,13,33,72,0.2,0.243293,399,57,4,16,0.235865,413,2,2,0,0,1,1241,1763,77,13,74,10,39,0,19,4,52,904,0,31,7,1338,1876,79,13,76,10,52,0,31,4,65,938,0,43,7,true
    0.415254,1,3,1,0.275862,0.407407,16,11,2,2,2,7,1,0,0,0,2,1,0.5,27,19,3,0,0.5,27,0,0,0,0,0,27,58,0,0,0,0,2,0,2,0,2,13,0,2,0,27,58,0,0,0,0,2,0,2,0,2,13,0,2,0,false
    0.293413,1,3,1,0.213333,0.314286,16,11,2,4,4,10,1,0,0,0,2,1,0.477612,32,19,3,0,0.477612,32,0,0,0,0,0,35,75,0,0,0,0,2,0,2,0,2,19,0,2,0,35,75,0,0,0,0,2,0,2,0,2,19,0,2,0,false
    0,0,0,0,0,0,0,0,1,0,0,1,0,4,0,0,1,0,0.0188679,1,0,0,2,0.0188679,1,0,0,0,0,0,52,98,44,0,44,0,1,43,1,0,1,1,43,1,0,52,98,44,0,44,0,1,43,1,0,1,1,43,1,0,false
    0,0,0,0,0,0,0,0,3,5,4,39,24,0,0,17,34,0.0625,0.10828,17,3,1,15,0.10828,17,1,1,0,0,1,140,172,5,27,3,13,17,0,15,0,34,67,0,32,0,140,172,5,27,3,13,17,0,15,0,34,67,0,32,0,false
    0,0,0,0,0,0,0,0,1,1,1,9,1,0,0,0,6,0.2,0.0958904,7,5,1,4,0.0958904,7,0,0,0,0,0,66,88,7,3,7,3,6,0,4,0,6,40,0,4,0,66,88,7,3,7,3,6,0,4,0,6,40,0,4,0,false
    0,0,0,0,0,0,0,0,2,2,2,10,7,3,3,7,14,0.125,0.0684932,5,5,1,7,0.0657895,5,2,2,0,0,1,68,89,10,4,7,1,7,0,7,0,20,37,0,19,3,71,92,10,4,7,1,8,0,8,0,21,38,0,20,3,false
    0,0,0,0,0,0,0,0,1,1,1,4,4,1,1,3,6,0.25,0.0638298,3,3,1,3,0.0638298,3,0,0,0,0,0,44,60,9,1,9,1,3,0,3,0,3,25,0,3,0,44,60,9,1,9,1,3,0,3,0,3,25,0,3,0,false
    0.187552,1,8,2,0.140468,0.163265,42,40,3,2,2,33,11,5,2,21,30,0.25,0.0532544,9,4,1,3,0.0392157,10,3,3,0,0,1,160,199,80,22,14,2,9,0,3,0,90,90,0,59,18,245,299,82,23,15,2,16,0,9,0,99,129,0,67,19,false
    0,0,0,0,0,0,0,0,1,3,3,14,11,1,1,27,31,0.25,0.118182,13,3,1,3,0.130137,19,1,1,0,0,1,97,109,15,1,4,0,4,0,3,0,15,62,0,9,5,127,143,15,1,4,0,10,0,9,0,21,76,0,15,5,false
    0,0,0,0,0,0,0,0,2,1,1,9,7,0,0,2,7,0.166667,0.148936,7,4,1,5,0.148936,7,1,1,0,0,1,40,49,6,3,3,3,5,0,5,0,5,14,3,5,0,40,49,6,3,3,3,5,0,5,0,5,14,3,5,0,false
    0,0,0,0,0,0,0,0,1,0,0,1,0,7,0,0,1,0,0.0263158,1,0,0,2,0.0263158,1,0,0,0,0,0,37,68,29,0,29,0,1,28,1,0,1,1,28,1,0,37,68,29,0,29,0,1,28,1,0,1,1,28,1,0,false
    0,0,0,0,0,0,0,0,1,6,4,43,0,0,0,0,10,1,0.528875,174,111,8,0,0.528875,174,0,0,0,0,0,155,352,4,8,4,8,10,0,7,0,10,114,0,7,0,155,352,4,8,4,8,10,0,7,0,10,114,0,7,0,false
    0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0.0454545,1,0,0,2,0.0454545,1,0,0,0,0,0,21,25,13,0,13,0,1,12,1,0,1,1,12,1,0,21,25,13,0,13,0,1,12,1,0,1,1,12,1,0,false
    0,0,0,0,0,0,0,0,1,6,6,22,10,1,1,9,12,0.333333,0.152174,14,7,1,2,0.14,14,1,1,0,0,1,78,96,3,4,1,1,3,0,2,0,11,44,0,9,0,86,104,3,48,1,3,5,0,4,0,57,46,0,55,0,true
    0.483221,4,16,4,0.373626,0.438356,34,32,1,4,3,18,3,2,3,3,9,0.2,0.120482,10,3,1,4,0.120482,10,0,0,0,0,0,73,91,5,0,5,0,6,0,4,0,6,38,0,4,0,73,91,5,0,5,0,6,0,4,0,6,38,0,4,0,true
    0,0,0,0,0,0,0,0,3,8,4,41,0,10,12,0,7,0.6,0.226277,31,14,3,2,0.226277,31,0,0,0,0,0,106,124,0,2,0,2,7,0,4,0,7,70,0,4,0,106,124,0,2,0,2,7,0,4,0,7,70,0,4,0,false
    0,0,0,0,0,0,0,0,2,4,4,30,2,4,4,1,8,0.571429,0.282486,50,35,4,3,0.282486,50,0,0,0,0,0,127,186,0,0,0,0,7,0,6,0,7,80,0,6,0,127,186,0,0,0,0,7,0,6,0,7,80,0,6,0,true
    0,0,0,0,0,0,0,0,0,0,0,3,0,3,6,0,3,0.25,0.347826,8,6,1,3,0.347826,8,0,0,0,0,0,15,21,2,2,2,2,3,0,3,0,3,5,0,3,0,15,21,2,2,2,2,3,0,3,0,3,5,0,3,0,false
    0,0,0,0,0,0,0,0,1,2,2,9,0,1,1,0,5,0.2,0.264706,9,9,1,4,0.264706,9,0,0,0,0,0,25,34,0,1,0,1,5,0,4,1,5,9,0,4,1,25,34,0,1,0,1,5,0,4,1,5,9,0,4,1,false
    0,0,0,0,0,0,0,0,1,2,2,14,0,5,8,0,8,0.222222,0.19697,13,12,2,7,0.19697,13,0,0,0,0,0,53,73,6,3,6,3,8,1,8,1,8,21,1,8,1,53,73,6,3,6,3,8,1,8,1,8,21,1,8,1,false
    0,0,0,0,0,0,0,0,2,2,2,10,0,1,1,0,5,0.666667,0.418919,31,27,4,2,0.418919,31,0,0,0,0,0,43,74,5,0,5,0,5,0,5,0,5,19,0,5,0,43,74,5,0,5,0,5,0,5,0,5,19,0,5,0,false
    0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0.0833333,1,0,0,1,0.0833333,1,0,0,0,0,0,11,20,6,0,6,0,0,5,0,0,0,0,5,0,0,11,20,6,0,6,0,0,5,0,0,0,0,5,0,0,false
    0.301932,2,15,3,0.145374,0.253846,33,33,1,4,4,38,2,1,1,1,9,1,0.434783,100,91,7,0,0.434783,100,0,0,0,0,0,130,227,4,0,4,0,8,0,6,1,8,67,0,6,1,130,227,4,0,4,0,8,0,6,1,8,67,0,6,1,false
    0.0977444,1,5,1,0.0528846,0.0852713,11,11,1,4,4,31,1,0,0,0,7,1,0.4,86,77,7,0,0.4,86,0,0,0,0,0,129,208,4,0,4,0,7,0,6,1,7,74,0,6,1,129,208,4,0,4,0,7,0,6,1,7,74,0,6,1,false
    0,0,0,0,0,0,0,0,1,1,1,5,1,1,1,1,5,0.2,0.166667,5,3,1,4,0.166667,5,0,0,0,0,0,25,34,2,0,2,0,4,0,4,0,4,10,0,4,0,25,34,2,0,2,0,4,0,4,0,4,10,0,4,0,false
    0,0,0,0,0,0,0,0,1,1,1,6,2,1,1,6,11,0.166667,0.117647,4,3,1,5,0.117647,4,0,0,0,0,0,30,39,2,0,2,0,5,0,5,0,5,12,0,5,0,30,39,2,0,2,0,5,0,5,0,5,12,0,5,0,false
    0,0,0,0,0,0,0,0,2,2,2,15,0,0,0,0,8,1,0.423077,55,55,7,0,0.423077,55,0,0,0,0,0,75,136,6,0,6,0,8,0,6,0,8,37,0,6,0,75,136,6,0,6,0,8,0,6,0,8,37,0,6,0,false
    0,0,0,0,0,0,0,0,1,2,2,15,2,3,7,1,9,0.25,0.222222,20,12,2,6,0.222222,20,0,0,0,0,0,70,91,6,2,6,2,8,0,7,0,8,34,0,7,0,70,91,6,2,6,2,8,0,7,0,8,34,0,7,0,false
    0.036129,1,3,1,0.0306407,0.0454545,11,11,2,3,3,55,2,2,2,1,17,0.888889,0.341598,124,95,8,1,0.338798,124,0,0,0,0,0,239,356,11,0,11,0,16,0,8,0,16,135,0,8,0,242,359,11,0,11,0,17,0,9,0,17,136,0,9,0,false
    0.0431433,1,3,1,0.0360656,0.0539216,11,11,1,4,4,48,1,1,1,0,10,1,0.345277,106,81,6,0,0.341935,106,0,0,0,0,0,201,302,10,0,10,0,10,0,5,0,10,116,0,5,0,204,305,10,0,10,0,11,0,6,0,11,117,0,6,0,false
    0,0,0,0,0,0,0,0,2,0,0,3,0,1,0,0,3,0.25,0.470588,8,6,1,3,0.470588,8,0,0,0,0,0,9,14,0,1,0,1,3,0,3,0,3,1,0,3,0,9,14,0,1,0,1,3,0,3,0,3,1,0,3,0,false
    0,0,0,0,0,0,0,0,1,2,2,11,0,3,5,0,8,0.111111,0.0681818,3,3,1,8,0.0681818,3,0,0,0,0,0,41,58,5,3,5,3,8,0,8,2,8,14,0,8,2,41,58,5,3,5,3,8,0,8,2,8,14,0,8,2,false
    0,0,0,0,0,0,0,0,0,0,0,2,0,4,2,0,2,0.333333,0.263158,5,5,1,2,0.192308,5,0,0,0,0,0,14,18,1,1,1,1,2,0,2,0,2,5,0,2,0,21,25,1,1,1,1,4,0,4,0,4,8,0,4,0,false
    0,0,0,0,0,0,0,0,2,0,0,5,2,3,1,1,6,0.333333,0.0983607,6,5,1,2,0.0810811,6,0,0,1,1,0,55,66,2,1,2,1,5,0,2,0,5,35,0,2,0,68,85,2,1,2,1,8,0,5,0,8,39,0,5,0,false
    0,0,0,0,0,0,0,0,1,0,0,3,0,3,5,0,3,0.25,0.190476,4,3,1,3,0.190476,4,0,0,0,0,0,17,22,2,1,2,1,3,1,3,0,3,5,1,3,0,17,22,2,1,2,1,3,1,3,0,3,5,1,3,0,false
    0,0,0,0,0,0,0,0,1,1,1,8,1,1,1,0,4,0.5,0.105263,4,3,1,1,0.105263,4,0,0,0,0,0,34,42,3,2,3,2,4,0,1,0,4,15,0,1,0,34,42,3,2,3,2,4,0,1,0,4,15,0,1,0,false
    0,0,0,0,0,0,0,0,1,1,1,8,0,2,1,0,4,0.5,0.0952381,4,3,1,1,0.0952381,4,0,0,0,0,0,38,49,6,2,6,2,4,1,1,0,4,16,1,1,0,38,49,6,2,6,2,4,1,1,0,4,16,1,1,0,false
    0,0,0,0,0,0,0,0,1,1,1,6,1,1,1,0,4,0.5,0.114286,4,3,1,1,0.114286,4,0,0,0,0,0,31,41,5,2,5,2,4,0,1,0,4,12,0,1,0,31,41,5,2,5,2,4,0,1,0,4,12,0,1,0,false
    0,0,0,0,0,0,0,0,1,0,0,1,0,5,0,0,1,0,0.030303,1,0,0,2,0.030303,1,0,0,0,0,0,32,58,24,0,24,0,1,23,1,0,1,1,23,1,0,32,58,24,0,24,0,1,23,1,0,1,1,23,1,0,false
    0,0,0,0,0,0,0,0,2,2,1,25,0,2,6,0,16,0.166667,0.246377,34,9,1,5,0.246377,34,0,0,0,0,0,104,158,6,8,6,8,16,0,5,0,16,54,0,5,0,104,158,6,8,6,8,16,0,5,0,16,54,0,5,0,false
    0.153025,1,6,2,0.121359,0.121795,25,19,3,4,4,16,2,6,7,1,8,0.5,0.22093,19,7,4,4,0.123596,22,0,0,0,0,0,67,93,3,1,3,1,7,3,7,1,7,37,3,7,1,156,206,9,2,9,2,16,3,12,1,16,83,3,12,1,false
    0,0,0,0,0,0,0,0,1,1,1,11,0,2,2,0,6,0.25,0.107143,6,3,1,3,0.107143,6,0,0,0,0,0,50,62,5,2,5,2,6,0,3,1,6,24,0,3,1,50,62,5,2,5,2,6,0,3,1,6,24,0,3,1,false
    0,0,0,0,0,0,0,0,1,2,2,7,0,1,1,0,2,0.333333,0.130435,3,3,1,2,0.130435,3,0,0,0,0,0,20,22,0,1,0,1,2,0,2,0,2,10,0,2,0,20,22,0,1,0,1,2,0,2,0,2,10,0,2,0,false
    0,0,0,0,0,0,0,0,3,2,2,27,13,16,23,11,32,0.176471,0.210526,24,15,3,14,0.210526,24,1,1,2,7,1,90,130,10,9,10,9,21,0,16,2,29,30,0,24,2,90,130,10,9,10,9,21,0,16,2,29,30,0,24,2,false
    0,0,0,0,0,0,0,0,0,0,0,4,2,6,7,2,6,1,0.4,16,16,5,0,0.4,16,1,1,0,0,1,24,45,12,11,2,2,4,0,4,0,26,8,1,26,0,24,45,12,11,2,2,4,0,4,0,26,8,1,26,0,false
    0,0,0,0,0,0,0,0,1,2,2,29,11,3,4,12,25,0.285714,0.131148,16,13,4,10,0.131148,16,2,2,0,0,1,106,133,3,7,3,7,13,0,13,1,13,53,0,13,1,106,133,3,7,3,7,13,0,13,1,13,53,0,13,1,false
    0.242857,1,8,2,0.220183,0.269663,24,24,1,2,2,26,4,1,1,9,21,0.230769,0.11,11,9,3,10,0.11,11,1,1,0,0,1,89,109,2,5,2,5,12,0,12,0,12,46,0,12,0,89,109,2,5,2,5,12,0,12,0,12,46,0,12,0,false
    0.229075,1,8,2,0.156028,0.196429,22,22,1,3,3,35,7,8,24,13,30,0.166667,0.125,16,16,3,15,0.125,16,1,1,0,0,1,112,141,4,9,4,9,17,1,17,2,17,53,1,17,2,112,141,4,9,4,9,17,1,17,2,17,53,1,17,2,false
    0,0,0,0,0,0,0,0,2,3,3,38,11,79,110,11,29,0.25,0.251366,46,27,4,12,0.277202,107,0,0,0,0,0,137,256,11,12,11,12,18,1,15,0,18,66,1,15,0,279,432,24,22,23,20,34,1,28,0,37,125,1,31,1,true
    0,0,0,0,0,0,0,0,1,2,2,26,6,5,9,16,30,0.357143,0.245033,37,19,5,9,0.245033,37,1,1,0,0,1,114,173,11,5,11,5,14,0,13,0,14,53,0,13,0,114,173,11,5,11,5,14,0,13,0,14,53,0,13,0,true
    0,0,0,0,0,0,0,0,0,0,0,3,1,2,2,0,3,0.25,0.176471,3,3,1,3,0.176471,3,1,1,0,0,1,14,20,2,2,2,2,3,0,3,0,3,4,0,3,0,14,20,2,2,2,2,3,0,3,0,3,4,0,3,0,false
    0.0998981,8,59,8,0.101083,0.125561,28,28,1,3,3,69,10,36,101,23,48,0.136364,0.0746888,18,13,3,19,0.0746888,18,1,1,0,0,1,223,277,10,9,10,9,25,1,21,2,25,118,1,21,2,223,277,10,9,10,9,25,1,21,2,25,118,1,21,2,false
    0,0,0,0,0,0,0,0,2,1,1,21,6,5,12,5,21,0.125,0.11236,10,8,2,14,0.11236,10,2,2,0,0,1,79,104,5,6,5,6,16,0,15,2,16,30,0,15,2,79,104,5,6,5,6,16,0,15,2,16,30,0,15,2,false
    0,0,0,0,0,0,0,0,2,6,6,20,10,6,11,9,16,0.571429,0.243243,36,16,4,3,0.243243,36,0,0,0,0,0,112,152,16,1,16,1,7,15,6,0,7,51,15,6,0,112,152,16,1,16,1,7,15,6,0,7,51,15,6,0,false
    0.157438,6,50,24,0.154885,0.178643,195,179,1,5,4,248,23,52,91,75,141,0.285714,0.136141,139,75,16,40,0.135462,157,1,1,0,0,1,882,1121,40,11,40,11,66,22,55,3,66,456,22,55,3,1002,1259,40,11,40,11,98,22,87,3,98,492,22,87,3,true
    0,0,0,0,0,0,0,0,1,0,0,8,5,10,4,3,11,0.111111,0.155556,7,5,1,8,0.155556,7,2,2,0,0,1,38,51,5,6,5,6,8,0,8,0,8,12,0,8,0,38,51,5,6,5,6,8,0,8,0,8,12,0,8,0,false
    0,0,0,0,0,0,0,0,1,1,1,14,3,18,31,0,13,0.0714286,0.0746269,5,5,1,13,0.0746269,5,1,1,0,0,1,62,88,13,6,13,6,13,0,13,4,13,15,0,13,4,62,88,13,6,13,6,13,0,13,4,13,15,0,13,4,false
    0,0,0,0,0,0,0,0,1,6,4,20,5,2,2,6,7,0.5,0.22,11,6,1,1,0.22,11,0,0,0,0,0,39,44,2,0,2,0,1,0,1,0,1,18,0,1,0,39,44,2,0,2,0,1,0,1,0,1,18,0,1,0,false
    0,0,0,0,0,0,0,0,1,2,2,37,11,16,28,15,34,0.235294,0.194737,37,11,4,13,0.194737,37,1,1,0,0,1,153,213,5,2,5,2,19,0,16,1,19,75,0,16,1,153,213,5,2,5,2,19,0,16,1,19,75,0,16,1,true
    0,0,0,0,0,0,0,0,1,2,2,16,9,2,1,8,12,0.4,0.129032,12,5,2,3,0.129032,12,0,0,0,0,0,81,102,8,1,8,1,4,0,4,0,4,42,0,4,0,81,102,8,1,8,1,4,0,4,0,4,42,0,4,0,true
    0,0,0,0,0,0,0,0,1,5,5,8,7,2,3,3,6,0.5,0.152542,9,7,2,2,0.152542,9,1,1,0,0,1,50,60,1,0,1,0,3,0,3,1,3,28,0,3,1,50,60,1,0,1,0,3,0,3,1,3,28,0,3,1,true
    0.0986745,1,3,1,0.0852273,0.10219,15,14,2,1,1,6,11,2,1,15,18,0.5,0.340909,30,5,2,2,0.238889,43,1,1,0,0,1,58,70,1,0,1,0,3,0,3,1,3,24,0,3,1,137,176,4,7,4,7,20,0,20,8,20,52,0,20,8,true
    0,0,0,0,0,0,0,0,4,2,1,16,2,5,0,0,12,0.142857,0.204545,9,5,1,6,0.204545,9,0,0,4,4,0,35,54,0,8,0,8,12,0,6,0,12,11,0,6,0,35,54,0,8,0,8,12,0,6,0,12,11,0,6,0,false
    0,0,0,0,0,0,0,0,3,0,0,6,0,2,2,0,6,0.166667,0.0909091,3,3,1,5,0.0909091,3,0,0,0,0,0,30,37,1,1,1,1,6,0,5,0,6,12,0,5,0,30,37,1,1,1,1,6,0,5,0,6,12,0,5,0,false
    0,0,0,0,0,0,0,0,4,4,4,34,1,3,4,2,13,0.222222,0.110236,14,9,2,7,0.105263,14,0,0,0,0,0,113,139,1,2,1,2,11,0,8,0,11,61,0,8,0,119,145,1,2,1,2,12,0,9,0,12,64,0,9,0,false
    0,0,0,0,0,0,0,0,1,0,0,3,1,6,0,0,3,0.25,0.125,7,4,1,3,0.0813954,7,0,0,0,0,0,49,79,21,1,21,1,3,20,3,1,3,20,20,3,1,79,110,24,1,24,1,4,23,4,1,4,37,23,4,1,false
    0,0,0,0,0,0,0,0,5,2,2,7,1,1,0,2,7,0.166667,0.366667,11,3,1,5,0.366667,11,0,0,0,0,0,19,32,0,0,0,0,5,0,5,0,5,5,0,5,0,19,32,0,0,0,0,5,0,5,0,5,5,0,5,0,false
    0.0839161,1,4,2,0.0662824,0.0734266,23,21,2,8,8,79,17,2,6,21,35,0.1,0.141141,47,7,1,9,0.141141,47,1,1,0,0,1,286,347,9,1,9,1,14,0,9,0,22,163,0,17,0,286,347,9,1,9,1,14,0,9,0,22,163,0,17,0,true
    0,0,0,0,0,0,0,0,9,4,4,37,5,1,3,3,22,0.0625,0.176871,26,12,1,15,0.176871,26,1,1,0,0,1,121,166,3,1,3,1,19,0,15,1,19,48,0,15,1,121,166,3,1,3,1,19,0,15,1,19,48,0,15,1,false
    0.151899,1,2,1,0.114943,0.15,10,9,1,1,1,10,1,8,8,1,6,0.5,0.268293,22,7,2,2,0.268293,22,0,0,0,0,0,60,87,14,2,14,2,5,10,3,0,5,21,10,3,0,60,87,14,2,14,2,5,10,3,0,5,21,10,3,0,true
    0,0,0,0,0,0,0,0,5,5,5,54,23,47,66,28,56,0.380952,0.133574,37,28,8,13,0.129159,66,0,0,0,0,0,240,323,17,15,17,15,28,1,20,2,28,117,1,20,2,445,573,32,27,32,25,49,12,31,2,67,198,12,49,2,false
    0,0,0,0,0,0,0,0,3,2,2,15,8,3,3,10,20,0.1,0.166667,11,7,1,9,0.105769,11,0,0,0,0,0,55,77,4,4,4,4,10,0,9,0,10,21,0,9,0,93,122,4,4,4,4,18,0,17,0,26,35,0,25,0,false
    0,0,0,0,0,0,0,0,1,0,0,1,1,3,0,1,2,0.5,0.3,3,3,1,1,0.3,3,0,0,0,0,0,7,8,1,0,1,0,1,0,1,0,1,1,0,1,0,7,8,1,0,1,0,1,0,1,0,1,1,0,1,0,false
    0,0,0,0,0,0,0,0,5,2,2,46,14,8,13,12,35,0.157895,0.153439,29,16,3,16,0.119048,30,1,1,0,0,1,160,218,7,0,7,0,23,0,18,1,31,68,0,26,1,222,285,14,0,8,0,26,0,20,1,40,102,0,34,1,true
    0,0,0,0,0,0,0,0,1,4,4,48,0,2,2,0,9,0.142857,0.189573,40,35,1,6,0.189573,40,0,0,0,0,0,171,220,2,2,2,2,9,0,6,0,9,133,0,6,0,171,220,2,2,2,2,9,0,6,0,9,133,0,6,0,false
    0,0,0,0,0,0,0,0,8,2,2,16,10,0,0,8,18,0.1,0.140351,8,5,1,9,0.140351,8,0,0,0,0,0,49,62,0,1,0,1,10,0,9,0,10,21,0,9,0,49,62,0,1,0,1,10,0,9,0,10,21,0,9,0,false
    0.261261,1,4,1,0.15625,0.196078,10,10,5,5,4,22,14,0,0,15,21,0.142857,0.15,9,3,1,6,0.15,9,0,0,0,0,0,51,64,0,0,0,0,6,0,6,0,6,23,0,6,0,51,64,0,0,0,0,6,0,6,0,6,23,0,6,0,false
    0,0,0,0,0,0,0,0,1,0,0,1,0,4,0,0,1,0,0.0454545,1,0,0,2,0.0454545,1,0,0,0,0,0,21,36,13,0,13,0,1,12,1,0,1,1,12,1,0,21,36,13,0,13,0,1,12,1,0,1,1,12,1,0,false
    0,0,0,0,0,0,0,0,1,2,2,9,4,0,0,2,8,0.142857,0.183908,16,3,1,6,0.183908,16,0,0,0,0,0,71,97,3,1,3,1,6,1,6,1,6,44,1,6,1,71,97,3,1,3,1,6,1,6,1,6,44,1,6,1,false
    0,0,0,0,0,0,0,0,4,1,1,14,5,1,0,4,16,0.0769231,0.0634921,4,3,1,12,0.0634921,4,1,1,0,0,1,59,72,2,10,1,8,12,1,12,0,15,16,1,15,1,59,72,2,10,1,8,12,1,12,0,15,16,1,15,1,false
    0,0,0,0,0,0,0,0,3,0,0,7,4,0,0,0,7,0.125,0.151515,5,3,1,7,0.151515,5,1,1,0,0,1,28,37,0,4,0,4,7,0,7,0,7,5,0,7,0,28,37,0,4,0,4,7,0,7,0,7,5,0,7,0,false
    0,0,0,0,0,0,0,0,2,3,3,5,1,4,4,0,2,0.333333,0.2,5,4,1,2,0.2,5,0,0,0,0,0,20,23,0,0,0,0,2,0,2,0,2,8,0,2,0,20,23,0,0,0,0,2,0,2,0,2,8,0,2,0,true
    0,0,0,0,0,0,0,0,4,5,5,19,9,4,0,10,19,0.166667,0.148936,14,9,1,5,0.148936,14,0,0,4,4,0,80,106,5,1,5,1,9,1,5,0,9,33,1,5,0,80,106,5,1,5,1,9,1,5,0,9,33,1,5,0,false
    0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,2,3,0.5,0.375,3,3,1,1,0.375,3,0,0,0,0,0,5,7,0,0,0,0,1,0,1,0,1,1,0,1,0,5,7,0,0,0,0,1,0,1,0,1,1,0,1,0,false
    0.283784,2,6,2,0.166667,0.2,11,11,3,2,2,14,10,1,1,8,14,0.142857,0.126984,8,6,1,6,0.126984,8,0,0,0,0,0,55,66,2,0,2,0,6,0,6,0,6,26,0,6,0,55,66,2,0,2,0,6,0,6,0,6,26,0,6,0,false
    0,0,0,0,0,0,0,0,3,1,1,7,9,1,1,7,12,0.166667,0.142857,6,4,1,5,0.142857,6,1,1,0,0,1,36,46,3,1,2,0,5,1,5,0,7,14,1,6,0,36,46,3,1,2,0,5,1,5,0,7,14,1,6,0,false
    0.202247,1,2,1,0.176471,0.175439,12,10,3,3,3,10,10,1,1,9,14,0.166667,0.0952381,6,4,1,5,0.0952381,6,1,1,0,0,1,57,68,2,1,1,0,5,0,5,0,7,26,0,6,0,57,68,2,1,1,0,5,0,5,0,7,26,0,6,0,false
    0.374269,3,9,3,0.240741,0.288889,13,13,3,2,2,12,7,3,3,4,10,0.142857,0.150943,8,6,1,6,0.150943,8,0,0,0,0,0,45,54,2,0,2,0,6,0,6,0,6,21,0,6,0,45,54,2,0,2,0,6,0,6,0,6,21,0,6,0,false
    0,0,0,0,0,0,0,0,2,5,5,19,6,3,3,9,15,0.333333,0.171053,13,11,2,4,0.171053,13,1,1,0,0,1,63,79,18,8,1,2,6,1,5,0,35,32,2,20,2,63,79,18,8,1,2,6,1,5,0,35,32,2,20,2,false
    0,0,0,0,0,0,0,0,5,2,2,22,11,2,2,14,26,0.125,0.114583,11,5,1,7,0.0962963,13,1,2,0,0,2,85,107,21,8,4,2,12,0,7,0,41,35,1,22,2,122,148,21,8,4,2,14,0,9,0,43,60,1,24,2,true
    0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0.454545,5,5,1,0,0.454545,5,1,1,0,0,1,6,7,5,1,0,0,1,0,0,0,9,1,1,5,0,6,7,5,1,0,0,1,0,0,0,9,1,1,5,0,true
