@RELATION PROMISE-unified-class.arff

    @ATTRIBUTE CC NUMERIC
    @ATTRIBUTE CCL NUMERIC
    @ATTRIBUTE CCO NUMERIC
    @ATTRIBUTE CI NUMERIC
    @ATTRIBUTE CLC NUMERIC
    @ATTRIBUTE CLLC NUMERIC
    @ATTRIBUTE LDC NUMERIC
    @ATTRIBUTE LLDC NUMERIC
    @ATTRIBUTE LCOM5 NUMERIC
    @ATTRIBUTE NL NUMERIC
    @ATTRIBUTE NLE NUMERIC
    @ATTRIBUTE WMC NUMERIC
    @ATTRIBUTE CBO NUMERIC
    @ATTRIBUTE CBOI NUMERIC
    @ATTRIBUTE NII NUMERIC
    @ATTRIBUTE NOI NUMERIC
    @ATTRIBUTE RFC NUMERIC
    @ATTRIBUTE AD NUMERIC
    @ATTRIBUTE CD NUMERIC
    @ATTRIBUTE CLOC NUMERIC
    @ATTRIBUTE DLOC NUMERIC
    @ATTRIBUTE PDA NUMERIC
    @ATTRIBUTE PUA NUMERIC
    @ATTRIBUTE TCD NUMERIC
    @ATTRIBUTE TCLOC NUMERIC
    @ATTRIBUTE DIT NUMERIC
    @ATTRIBUTE NOA NUMERIC
    @ATTRIBUTE NOC NUMERIC
    @ATTRIBUTE NOD NUMERIC
    @ATTRIBUTE NOP NUMERIC
    @ATTRIBUTE LLOC NUMERIC
    @ATTRIBUTE LOC NUMERIC
    @ATTRIBUTE NA NUMERIC
    @ATTRIBUTE NG NUMERIC
    @ATTRIBUTE NLA NUMERIC
    @ATTRIBUTE NLG NUMERIC
    @ATTRIBUTE NLM NUMERIC
    @ATTRIBUTE NLPA NUMERIC
    @ATTRIBUTE NLPM NUMERIC
    @ATTRIBUTE NLS NUMERIC
    @ATTRIBUTE NM NUMERIC
    @ATTRIBUTE NOS NUMERIC
    @ATTRIBUTE NPA NUMERIC
    @ATTRIBUTE NPM NUMERIC
    @ATTRIBUTE NS NUMERIC
    @ATTRIBUTE TLLOC NUMERIC
    @ATTRIBUTE TLOC NUMERIC
    @ATTRIBUTE TNA NUMERIC
    @ATTRIBUTE TNG NUMERIC
    @ATTRIBUTE TNLA NUMERIC
    @ATTRIBUTE TNLG NUMERIC
    @ATTRIBUTE TNLM NUMERIC
    @ATTRIBUTE TNLPA NUMERIC
    @ATTRIBUTE TNLPM NUMERIC
    @ATTRIBUTE TNLS NUMERIC
    @ATTRIBUTE TNM NUMERIC
    @ATTRIBUTE TNOS NUMERIC
    @ATTRIBUTE TNPA NUMERIC
    @ATTRIBUTE TNPM NUMERIC
    @ATTRIBUTE TNS NUMERIC
    @ATTRIBUTE wmc NUMERIC
    @ATTRIBUTE dit NUMERIC
    @ATTRIBUTE noc NUMERIC
    @ATTRIBUTE cbo NUMERIC
    @ATTRIBUTE rfc NUMERIC
    @ATTRIBUTE lcom NUMERIC
    @ATTRIBUTE ca NUMERIC
    @ATTRIBUTE ce NUMERIC
    @ATTRIBUTE npm NUMERIC
    @ATTRIBUTE lcom3 NUMERIC
    @ATTRIBUTE loc NUMERIC
    @ATTRIBUTE dam NUMERIC
    @ATTRIBUTE moa NUMERIC
    @ATTRIBUTE mfa NUMERIC
    @ATTRIBUTE cam NUMERIC
    @ATTRIBUTE ic NUMERIC
    @ATTRIBUTE cbm NUMERIC
    @ATTRIBUTE amc NUMERIC
    @ATTRIBUTE max_cc NUMERIC
    @ATTRIBUTE avg_cc NUMERIC
    @ATTRIBUTE bug {true,false}

@DATA
    0,0,0,0,0,0,0,0,1,5,5,10,4,0,0,7,9,1,0.294872,23,15,1,0,0.294872,23,0,0,0,0,0,55,78,3,0,3,0,2,0,0,0,2,35,0,0,0,55,78,3,0,3,0,2,0,0,0,2,35,0,0,0,2,1,0,5,29,0,0,5,0,0,176,1,2,0,0.6,0,0,85.5,10,5,false
    0,0,0,0,0,0,0,0,2,4,3,22,3,1,0,1,13,1,0.452174,52,37,6,0,0.452174,52,1,1,0,0,1,63,119,7,1,7,1,12,0,5,4,12,29,0,5,4,63,119,7,1,7,1,12,0,5,4,12,29,0,5,4,12,1,0,3,21,44,1,2,5,0.805194805,147,1,1,0,0.261904762,0,0,10.66666667,4,1.25,false
    0,0,0,0,0,0,0,0,1,3,3,18,3,0,0,2,9,0.875,0.291971,40,38,7,1,0.291971,40,1,1,0,0,1,97,135,11,6,4,0,7,0,7,4,25,58,0,22,11,97,135,11,6,4,0,7,0,7,4,25,58,0,22,11,8,3,0,3,40,10,0,3,8,0.714285714,271,1,0,0.840909091,0.40625,1,1,32.375,4,1.25,false
    0,0,0,0,0,0,0,0,1,2,2,11,1,9,11,1,8,0.8,0.521127,37,37,4,1,0.521127,37,0,0,1,1,0,34,74,4,1,4,1,7,0,4,0,7,16,0,4,0,34,74,4,1,4,1,7,0,4,0,7,16,0,4,0,7,2,1,8,15,1,7,1,4,0.583333333,92,1,1,0.454545455,0.464285714,1,1,11.57142857,1,0.8571,false
    0,0,0,0,0,0,0,0,0,0,0,1,3,13,13,2,3,1,0.666667,12,12,2,0,0.666667,12,2,2,0,0,1,6,15,4,0,0,0,1,0,1,0,12,1,0,9,3,6,15,4,0,0,0,1,0,1,0,12,1,0,9,3,1,2,0,9,3,0,6,3,1,2,14,0,0,1,1,0,0,13,0,0,false
    0,0,0,0,0,0,0,0,1,3,3,19,6,24,30,12,23,1,0.515625,66,66,11,0,0.515625,66,1,1,23,26,1,62,131,9,7,2,1,11,0,10,5,29,25,0,25,12,62,131,9,7,2,1,11,0,10,5,29,25,0,25,12,12,3,11,18,37,0,12,6,11,0.454545455,164,1,1,0.770833333,0.416666667,0,0,12.5,6,1.5833,false
    0,0,0,0,0,0,0,0,1,2,2,6,2,0,0,3,5,0.333333,0.178571,5,5,1,2,0.178571,5,1,1,0,0,1,23,28,8,6,1,0,2,0,2,1,20,11,0,17,8,23,28,8,6,1,0,2,0,2,1,20,11,0,17,8,3,3,0,3,14,1,0,3,3,0.5,84,1,0,0.948717949,0.666666667,1,1,26.66666667,1,0.6667,true
    0.138756,1,4,1,0.107143,0.137931,12,12,1,4,4,24,5,1,0,6,10,0.5,0.262712,31,27,1,1,0.262712,31,2,2,0,0,1,87,112,20,6,0,0,4,0,1,0,38,61,0,28,16,87,112,20,6,0,0,4,0,1,0,38,61,0,28,16,4,4,0,6,32,6,0,6,1,2,325,0,0,0.963855422,0.75,3,5,80.25,11,5.25,false
    0,0,0,0,0,0,0,0,1,1,1,17,7,0,0,12,20,0.888889,0.322581,30,29,8,1,0.322581,30,1,1,0,0,1,63,100,10,6,3,0,8,0,8,7,26,28,0,23,14,63,100,10,6,3,0,8,0,8,7,26,28,0,23,14,9,3,0,9,29,0,0,9,9,0.583333333,168,1,1,0.822222222,0.444444444,0,0,17.33333333,2,1.4444,false
    0,0,0,0,0,0,0,0,1,5,5,65,8,2,3,17,43,0.05,0.0566802,14,8,1,19,0.0566802,14,1,1,0,0,1,233,282,15,12,8,6,26,0,19,10,44,131,0,34,17,233,282,15,12,8,6,26,0,19,10,44,131,0,34,17,27,3,0,11,83,291,2,9,20,0.889423077,658,1,2,0.587301587,0.185185185,0,0,23.07407407,11,1.9259,true
    0,0,0,0,0,0,0,0,1,1,1,13,2,6,7,1,12,0.111111,0.192982,11,11,1,8,0.192982,11,1,1,1,1,1,46,68,4,0,4,0,11,0,8,3,11,17,0,8,3,46,68,4,0,4,0,11,0,8,3,11,17,0,8,3,11,1,1,8,17,41,6,2,8,0.7,93,1,0,0,0.666666667,0,0,7.090909091,1,0.7273,false
    0,0,0,0,0,0,0,0,1,2,2,10,3,0,0,5,9,1,0.421053,24,24,5,0,0.421053,24,1,1,0,0,1,33,60,10,6,3,0,4,0,4,3,22,13,0,19,10,33,60,10,6,3,0,4,0,4,3,22,13,0,19,10,5,3,0,4,18,0,0,4,5,0.666666667,107,1,0,0.902439024,0.8,1,1,19.8,1,0.8,false
    0,0,0,0,0,0,0,0,1,2,2,45,7,1,0,12,27,0.923077,0.294355,73,58,12,1,0.243902,80,2,2,0,0,1,175,290,16,8,7,1,15,0,12,5,44,109,0,37,17,248,383,20,13,11,6,25,0,22,8,54,140,0,47,20,19,4,0,8,69,91,2,8,13,0.777777778,632,1,2,0.8125,0.368421053,1,1,31.89473684,5,1.2632,true
    0.0899067,1,4,2,0.0516796,0.0763359,20,20,1,3,2,49,13,1,0,26,44,0.5625,0.286232,79,68,9,7,0.269444,97,2,2,0,0,1,197,294,23,8,14,1,18,0,15,13,47,113,0,40,25,263,387,25,8,16,1,23,0,18,15,52,148,0,43,27,22,4,0,16,72,165,1,16,16,0.904761905,675,1,1,0.787878788,0.227272727,3,3,29.04545455,4,1.2273,true
    0,0,0,0,0,0,0,0,1,5,5,88,9,1,1,13,35,1,0.292906,128,118,19,0,0.290526,138,1,1,0,0,1,309,514,27,6,20,0,22,0,18,14,40,181,0,33,21,337,546,30,8,22,1,26,0,21,15,48,192,0,40,23,23,3,0,10,96,175,1,10,19,0.886363636,1034,1,2,0.627118644,0.191304348,3,3,43.08695652,7,1.3043,false
    0.352227,2,12,3,0.239264,0.286957,39,33,1,2,2,33,5,0,0,11,24,0.0769231,0.108527,14,14,1,12,0.108527,14,1,1,0,0,1,115,163,18,6,11,0,13,0,12,11,31,66,0,27,18,115,163,18,6,11,0,13,0,12,11,31,66,0,27,18,14,3,0,5,35,63,0,5,13,0.909090909,307,1,0,0.74,0.595238095,2,3,20.14285714,7,1.3571,false
    0,0,0,0,0,0,0,0,1,3,3,5,0,1,1,0,2,1,0.45,18,18,3,0,0.45,18,0,0,0,0,0,22,42,4,0,4,0,2,0,2,0,2,9,0,2,0,22,42,4,0,4,0,2,0,2,0,2,9,0,2,0,2,1,0,1,6,0,1,0,2,1,39,1,0,0,0.666666667,0,0,16.5,2,1,false
    0.041958,1,4,1,0.043956,0.0544554,12,11,1,5,4,37,11,0,0,29,36,0.666667,0.158163,31,26,4,2,0.133047,31,2,2,0,0,1,165,222,21,7,12,0,7,5,5,3,36,100,5,30,15,202,273,32,15,16,4,16,5,14,6,69,112,5,57,27,8,4,0,12,65,2,0,12,6,0.916666667,583,0.166666667,0,0.917647059,0.333333333,3,3,70.375,3,1.25,false
    0.44186,1,3,1,0.23913,0.4,11,10,1,2,2,6,1,0,0,1,4,1,0.489796,24,23,2,0,0.489796,24,0,0,0,0,0,25,46,3,0,3,0,3,0,1,0,3,11,0,1,0,25,46,3,0,3,0,3,0,1,0,3,11,0,1,0,3,2,0,1,9,0,0,1,1,0,58,1,1,0.714285714,0.666666667,1,1,17.33333333,1,0.6667,false
    0,0,0,0,0,0,0,0,1,2,2,15,6,1,1,9,16,0.125,0.112676,8,5,1,7,0.112676,8,1,1,0,0,1,63,74,10,7,3,1,7,0,7,4,25,29,0,22,11,63,74,10,7,3,1,7,0,7,4,25,29,0,22,11,8,3,0,8,25,14,1,7,8,0.714285714,157,1,1,0.840909091,0.375,0,0,18.25,2,1.125,false
    0,0,0,0,0,0,0,0,1,3,3,20,3,3,3,3,8,1,0.236842,27,26,5,0,0.236842,27,1,1,0,0,1,87,120,12,6,5,0,5,0,4,3,23,39,0,19,10,87,120,12,6,5,0,5,0,4,3,23,39,0,19,10,8,3,0,7,32,8,3,4,5,0.738095238,300,0.833333333,0,0.860465116,0.357142857,1,1,35.75,1,0.75,false
    0,0,0,0,0,0,0,0,1,4,4,22,10,0,0,13,21,1,0.324841,51,43,4,0,0.324841,51,3,3,0,0,1,106,174,25,14,5,4,8,0,3,1,54,60,0,33,18,106,174,25,14,5,4,8,0,3,1,54,60,0,33,18,9,5,0,12,36,0,0,12,4,0.525,375,1,3,0.930434783,0.4,2,4,40.11111111,11,2.4444,false
    0,0,0,0,0,0,0,0,1,2,2,4,4,0,0,4,6,0.333333,0.222222,8,8,1,2,0.0776699,8,1,1,0,0,1,28,37,8,6,1,0,2,0,2,0,20,16,0,17,7,95,113,12,6,5,0,8,0,8,4,26,47,0,23,11,3,3,0,5,17,0,1,5,3,0,91,1,0,0.948717949,1,0,0,29,1,0.6667,false
    0.238532,1,3,1,0.176471,0.197183,18,14,1,5,5,14,6,0,0,22,25,1,0.268041,26,23,4,0,0.268041,26,1,1,0,0,1,71,102,9,6,2,0,3,0,3,2,21,42,0,18,9,71,102,9,6,2,0,3,0,3,2,21,42,0,18,9,4,3,0,8,42,2,0,8,4,0.666666667,242,1,0,0.925,0.75,2,3,59,1,0.75,false
    0,0,0,0,0,0,0,0,1,2,2,18,10,0,0,12,18,1,0.333333,31,30,6,0,0.333333,31,2,2,0,0,1,62,98,13,7,4,0,6,0,5,2,35,32,0,30,14,62,98,13,7,4,0,6,0,5,2,35,32,0,30,14,7,4,0,11,32,0,0,11,6,0.666666667,189,1,1,0.928571429,0.342857143,1,1,25.42857143,3,1.1429,false
    0.536797,2,5,2,0.360465,0.409836,31,25,1,2,2,15,7,0,0,13,22,0.142857,0.227848,18,9,1,6,0.227848,18,4,4,0,0,1,61,86,21,7,2,0,9,0,6,2,64,29,0,41,20,61,86,21,7,2,0,9,0,6,2,64,29,0,41,20,9,6,0,7,33,28,0,7,6,0.8125,163,1,0,0.950617284,0.4,4,6,16.88888889,2,1,false
    0,0,0,0,0,0,0,0,0,0,0,3,0,4,3,0,3,0.25,0.545455,6,5,1,3,0.545455,6,0,0,3,3,0,5,9,0,0,0,0,3,0,3,1,3,0,0,3,1,5,9,0,0,0,0,3,0,3,1,3,0,0,3,1,3,1,0,1,3,3,1,0,3,2,3,0,0,0,1,0,0,0,1,1,false
    0,0,0,0,0,0,0,0,1,4,4,41,7,0,0,13,26,0.909091,0.304167,73,63,10,1,0.282946,73,2,2,0,0,1,167,247,17,7,8,0,13,0,10,7,42,101,0,35,19,185,269,19,9,10,2,17,0,14,9,46,109,0,39,21,13,4,0,7,55,30,1,7,10,0.802083333,590,1,1,0.866666667,0.5,2,2,43.76923077,1,0.9231,false
    0,0,0,0,0,0,0,0,1,5,4,84,11,2,10,17,37,0.875,0.237136,106,62,7,1,0.237136,106,2,2,1,2,1,341,488,17,7,8,0,20,0,7,4,49,229,0,32,16,341,488,17,7,8,0,20,0,7,4,49,229,0,32,16,22,4,1,15,104,185,2,13,8,0.839285714,1180,1,0,0.795918367,0.180272109,3,3,52.27272727,3,1.0455,true
    0,0,0,0,0,0,0,0,0,0,0,2,2,3,1,0,2,1,0.833333,20,20,3,0,0.833333,20,0,0,1,5,0,4,14,0,0,0,0,2,0,2,1,2,0,0,2,1,4,14,0,0,0,0,2,0,2,1,2,0,0,2,1,2,1,0,4,2,1,3,2,2,2,2,0,0,0,0.75,0,0,0,1,1,false
    0,0,0,0,0,0,0,0,1,2,2,15,8,1,1,2,5,1,0.45977,40,35,2,0,0.45977,40,0,0,0,0,0,47,86,0,1,0,1,3,0,1,0,3,20,0,1,0,47,86,0,1,0,1,3,0,1,0,3,20,0,1,0,3,1,0,8,16,3,1,7,1,2,125,0,0,0,0.444444444,0,0,40.66666667,1,0.6667,false
    0.0441696,1,4,1,0.0333333,0.0440529,10,10,1,5,5,40,12,4,4,47,54,0.333333,0.18638,52,36,1,2,0.18638,52,1,1,4,4,1,227,300,19,2,19,2,7,0,2,1,8,138,0,3,1,227,300,19,2,19,2,7,0,2,1,8,138,0,3,1,10,1,4,17,81,5,4,13,4,0.783625731,743,1,7,0,0.259259259,0,0,71.4,14,4.2,true
    0,0,0,0,0,0,0,0,1,2,2,4,6,1,0,6,7,0.5,0.325,13,10,1,1,0.325,13,2,2,0,0,1,27,33,19,2,0,0,1,0,1,0,8,14,0,3,1,27,33,19,2,0,0,1,0,1,0,8,14,0,3,1,3,2,0,8,18,3,1,7,2,1,132,0,0,0.92,0.5,0,0,42,1,0.6667,false
    0.239437,1,3,1,0.25641,0.322581,10,10,1,2,2,3,6,1,0,5,6,0.5,0.311111,14,13,1,1,0.311111,14,2,2,0,0,1,31,39,20,2,1,0,1,0,1,0,8,18,0,3,1,31,39,20,2,1,0,1,0,1,0,8,18,0,3,1,2,2,0,8,17,1,1,7,2,2,97,1,0,0.958333333,1,0,0,47,1,0.5,false
    0.5,3,11,4,0.451852,0.492308,61,32,1,1,1,20,7,1,0,19,20,1,0.48,60,22,2,0,0.48,60,2,2,0,0,1,65,135,19,2,0,0,1,0,1,0,8,47,0,3,1,65,135,19,2,0,0,1,0,1,0,8,47,0,3,1,2,2,0,9,23,1,1,8,2,2,204,0,0,0.958333333,1,1,1,101,1,0.5,false
    0.304348,1,3,1,0.41791,0.307692,28,12,1,1,1,8,7,1,0,16,17,0.5,0.390625,25,10,1,1,0.390625,25,2,2,0,0,1,39,67,19,2,0,0,1,0,1,0,8,28,0,3,1,39,67,19,2,0,0,1,0,1,0,8,28,0,3,1,2,2,0,9,19,1,1,8,2,2,120,0,0,0.958333333,1,1,1,59,1,0.5,false
    0,0,0,0,0,0,0,0,1,6,4,48,3,43,100,4,21,0.5,0.284404,62,59,9,9,0.35034,103,0,0,0,0,0,156,238,2,3,2,3,17,0,17,1,17,104,0,17,1,191,314,5,5,5,5,24,0,23,5,24,118,0,23,5,19,1,0,23,46,65,22,3,17,0.416666667,448,1,0,0,0.289473684,0,0,22.47368421,16,2.4211,false
    0,0,0,0,0,0,0,0,1,1,1,31,8,8,30,20,41,0.0909091,0.0614035,7,7,2,20,0.0625,10,0,0,0,0,0,107,140,5,7,5,7,21,0,21,4,21,48,0,21,4,150,193,7,9,6,8,26,0,26,5,29,76,0,29,5,21,1,0,9,47,48,1,8,21,0.68,277,1,4,0,0.30952381,0,0,11.95238095,7,1.4286,true
    0,0,0,0,0,0,0,0,3,2,2,12,3,5,42,2,10,1,0.615385,72,72,5,0,0.615385,72,0,0,4,6,0,45,115,3,1,3,1,8,0,4,2,8,18,0,4,2,45,115,3,1,3,1,8,0,4,2,8,18,0,4,2,9,1,4,8,15,18,5,3,5,0.708333333,98,1,1,0,0.288888889,0,0,9.555555556,2,1,false
    0,0,0,0,0,0,0,0,1,2,2,10,1,22,18,1,6,0.833333,0.469388,23,23,5,1,0.469388,23,0,0,10,10,0,26,47,1,2,1,2,5,0,5,1,5,13,0,5,1,26,47,1,2,1,2,5,0,5,1,5,13,0,5,1,5,1,5,12,11,8,11,1,5,0.75,59,1,0,0,0.7,0,0,10.6,5,1.6,false
    0,0,0,0,0,0,0,0,1,1,1,5,2,5,4,1,4,0.25,0.208333,5,5,1,3,0.0892857,5,0,0,1,1,0,19,24,1,1,1,1,3,0,3,0,3,10,0,3,0,51,64,3,4,3,4,11,0,11,4,11,22,0,11,4,3,1,1,5,9,0,3,2,3,0,47,1,0,0,0.666666667,0,0,14.33333333,1,0.6667,false
    0.114823,2,6,2,0.0704225,0.10687,15,14,1,1,1,38,8,27,47,25,41,0.666667,0.310526,59,59,10,5,0.310526,59,1,1,2,2,1,131,213,7,4,4,3,16,0,14,7,24,75,0,18,9,131,213,7,4,4,3,16,0,14,7,24,75,0,18,9,16,3,2,24,56,0,16,8,14,0.6,353,1,1,0.681818182,0.2265625,1,1,20.8125,4,1.75,true
    0.113248,1,3,1,0.0742574,0.10219,15,14,1,2,2,35,8,6,11,17,28,0.909091,0.258065,40,40,10,1,0.238889,43,1,1,0,0,1,115,177,9,3,6,2,11,0,10,7,19,60,0,14,9,137,202,11,6,7,4,14,0,13,7,26,68,0,21,10,11,3,0,11,37,11,3,8,10,0.683333333,285,1,3,0.75,0.287878788,1,1,24.36363636,3,1.9091,false
    0,0,0,0,0,0,0,0,1,7,4,69,8,42,109,21,43,0.947368,0.32973,122,113,18,1,0.322335,127,1,1,0,0,1,248,397,6,1,3,0,22,1,18,3,30,177,1,22,5,267,421,7,2,4,1,25,1,21,5,33,184,1,25,7,24,3,0,27,80,182,20,8,18,0.565217391,693,0.666666667,2,0.588235294,0.154150198,2,5,27.75,13,2.2917,false
    0.298013,4,20,6,0.188742,0.284264,57,56,1,3,3,54,6,8,16,13,30,0.916667,0.318548,79,76,11,1,0.298932,84,1,1,0,0,1,169,268,7,4,4,3,17,0,11,5,25,95,0,15,7,197,302,10,5,7,4,23,0,16,8,31,105,0,20,10,17,3,0,10,55,76,5,6,11,0.59375,461,1,0,0.652173913,0.285714286,1,1,25.88235294,6,2.6471,true
    0,0,0,0,0,0,0,0,0,1,1,7,2,20,15,2,7,0.166667,0.16129,5,5,1,5,0.16129,5,0,0,0,0,0,26,33,1,2,1,2,5,0,5,1,5,11,0,5,1,26,33,1,2,1,2,5,0,5,1,5,11,0,5,1,5,1,0,16,12,4,14,2,5,0.25,55,1,0,0,0.533333333,0,0,9.8,1,0.6,false
    0,0,0,0,0,0,0,0,0,1,1,12,6,3,7,8,16,1,0.528302,56,56,9,0,0.528302,56,2,2,0,0,1,50,98,11,8,4,4,8,0,8,4,32,22,0,26,13,50,98,11,8,4,4,8,0,8,4,32,22,0,26,13,9,5,0,10,20,4,3,7,9,0.6875,110,1,0,0.919191919,0.388888889,2,7,10.77777778,3,1.2222,false
    0,0,0,0,0,0,0,0,2,1,1,8,1,2,2,2,7,1,0.611111,44,43,6,0,0.611111,44,2,2,0,0,1,28,67,12,9,1,2,5,0,5,1,27,12,0,19,5,28,67,12,9,1,2,5,0,5,1,27,12,0,19,5,6,2,0,3,11,13,2,1,6,0.8,68,1,0,0.924242424,0.444444444,1,5,10.16666667,3,1.5,false
    0,0,0,0,0,0,0,0,1,3,3,30,0,4,5,0,3,1,0.239264,39,31,4,0,0.239264,39,0,0,0,0,0,124,169,3,0,3,0,3,0,3,0,3,89,0,3,0,124,169,3,0,3,0,3,0,3,0,3,89,0,3,0,5,1,0,1,35,4,1,0,4,0.583333333,354,1,0,0,0.5,0,0,69.2,8,3.2,false
    0,0,0,0,0,0,0,0,0,0,0,3,0,14,6,0,3,1,0.852941,29,29,4,0,0.852941,29,0,0,7,7,0,5,25,0,0,0,0,3,0,3,2,3,0,0,3,2,5,25,0,0,0,0,3,0,3,2,3,0,0,3,2,3,1,0,15,3,3,15,0,3,2,3,0,0,0,1,0,0,0,1,1,false
    0,0,0,0,0,0,0,0,1,0,0,3,1,1,0,0,3,1,0.730769,19,19,4,0,0.730769,19,1,1,0,0,1,7,20,0,0,0,0,3,0,3,2,3,1,0,3,2,7,20,0,0,0,0,3,0,3,2,3,1,0,3,2,4,1,0,2,7,6,1,1,4,2,20,0,0,0,0.875,0,0,4,1,0.75,false
    0,0,0,0,0,0,0,0,1,1,1,9,1,4,7,0,4,1,0.516484,47,47,4,0,0.516484,47,1,1,0,0,1,44,86,6,0,6,0,4,0,3,2,4,18,0,3,2,44,86,6,0,6,0,4,0,3,2,4,18,0,3,2,5,1,0,3,15,0,2,1,4,0.5,137,1,0,0,0.9,0,0,25.2,4,1.8,false
    0,0,0,0,0,0,0,0,1,0,0,3,1,2,0,0,3,1,0.708333,17,17,4,0,0.708333,17,1,1,0,0,1,7,19,0,0,0,0,3,0,3,2,3,1,0,3,2,7,19,0,0,0,0,3,0,3,2,3,1,0,3,2,4,1,0,2,5,6,1,1,4,2,16,0,0,0,0.875,0,0,3,1,0.75,false
    0,0,0,0,0,0,0,0,1,0,0,3,1,3,3,0,3,1,0.642857,18,18,4,0,0.642857,18,1,1,0,0,1,10,23,1,0,1,0,3,0,3,2,3,2,0,3,2,10,23,1,0,1,0,3,0,3,2,3,2,0,3,2,4,1,0,4,5,0,3,1,4,0.333333333,24,1,0,0,0.875,0,0,4.75,1,0.75,false
    0,0,0,0,0,0,0,0,1,4,4,13,4,0,0,6,11,0.8,0.338028,24,21,4,1,0.338028,24,1,1,0,0,1,47,72,3,0,3,0,5,0,4,2,5,22,0,4,2,47,72,3,0,3,0,5,0,4,2,5,22,0,4,2,5,1,0,4,20,0,0,4,4,0.333333333,144,1,1,0,0.9,0,0,27.2,5,2.2,false
    0,0,0,0,0,0,0,0,1,5,4,17,3,8,9,2,5,1,0.320755,34,29,4,0,0.320755,34,0,0,0,0,0,72,109,1,0,1,0,3,0,3,0,3,49,0,3,0,72,109,1,0,1,0,3,0,3,0,3,49,0,3,0,3,1,0,9,25,1,7,2,3,0,277,1,1,0,0.666666667,0,0,91,14,5.3333,false
    0,0,0,0,0,0,0,0,1,1,1,7,2,1,0,1,5,1,0.408163,20,20,5,0,0.408163,20,1,1,0,0,1,29,50,3,2,3,2,4,0,4,1,4,14,0,4,1,29,50,3,2,3,2,4,0,4,1,4,14,0,4,1,5,1,0,7,17,0,0,7,5,0.5,75,1,0,0,0.8,0,0,13.4,3,1.2,false
    0,0,0,0,0,0,0,0,1,1,1,7,2,1,0,1,5,1,0.416667,20,20,5,0,0.416667,20,1,1,0,0,1,28,49,2,2,2,2,4,0,4,1,4,14,0,4,1,28,49,2,2,2,2,4,0,4,1,4,14,0,4,1,5,1,0,4,13,0,0,4,5,0.5,65,1,0,0,0.8,0,0,11.6,3,1.2,false
    0,0,0,0,0,0,0,0,0,0,0,4,1,7,5,0,4,1,0.769231,20,20,5,0,0.769231,20,0,0,2,2,0,6,25,0,2,0,2,4,0,4,1,4,0,0,4,1,6,25,0,2,0,2,4,0,4,1,4,0,0,4,1,4,1,0,5,4,6,4,1,4,2,4,0,0,0,0.875,0,0,0,1,1,false
    0,0,0,0,0,0,0,0,1,1,1,7,2,1,1,2,5,0.333333,0.342105,13,11,1,2,0.342105,13,0,0,0,0,0,25,33,0,0,0,0,3,0,2,0,3,12,0,2,0,25,33,0,0,0,0,3,0,2,0,3,12,0,2,0,3,1,0,3,9,3,1,2,2,2,43,0,0,0,0.666666667,0,0,13.33333333,1,0.6667,false
    0,0,0,0,0,0,0,0,1,5,3,47,2,1,1,5,32,1,0.416393,127,117,11,0,0.416393,127,0,0,0,0,0,178,277,8,2,8,2,27,0,10,5,27,103,0,10,5,178,277,8,2,8,2,27,0,10,5,27,103,0,10,5,27,1,0,3,63,297,1,2,10,0.778846154,527,0,2,0,0.37962963,0,0,18.22222222,11,1.4444,false
    0,0,0,0,0,0,0,0,1,2,1,11,0,1,2,0,5,0.5,0.190476,8,5,2,2,0.190476,8,0,0,0,0,0,34,42,1,0,1,0,5,0,3,0,5,19,0,3,0,34,42,1,0,1,0,5,0,3,0,5,19,0,3,0,5,4,0,1,9,10,1,0,3,0.75,81,0,0,0.924528302,0.44,2,2,15,5,2,false
    0,0,0,0,0,0,0,0,1,2,2,8,0,1,4,0,5,1,0.459016,28,28,4,0,0.459016,28,0,0,0,0,0,33,59,2,1,2,1,5,0,3,0,5,16,0,3,0,33,59,2,1,2,1,5,0,3,0,5,16,0,3,0,5,1,0,1,18,0,1,0,3,0.5,96,1,0,0,0.533333333,0,0,17.8,2,1,false
    0,0,0,0,0,0,0,0,1,3,3,57,0,2,14,0,21,0.666667,0.29393,92,78,12,6,0.29393,92,0,0,0,0,0,221,363,11,4,11,4,21,2,17,1,21,114,2,17,1,221,363,11,4,11,4,21,2,17,1,21,114,2,17,1,21,1,0,2,35,38,2,0,17,0.631818182,617,0.818181818,0,0,0.293650794,0,0,27.85714286,3,0.8571,false
    0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0.752381,79,79,1,0,0.752381,79,0,0,1,1,0,26,123,24,0,24,0,0,24,0,0,0,0,24,0,0,26,123,24,0,24,0,0,24,0,0,0,0,24,0,0,0,1,0,1,0,0,1,0,0,2,24,0,0,0,0,0,0,0,0,0,false
    0,0,0,0,0,0,0,0,1,4,4,54,2,4,4,7,38,1,0.481092,229,224,31,0,0.481092,229,1,1,0,0,1,247,477,39,9,15,9,31,0,30,11,31,153,24,30,11,247,477,39,9,15,9,31,0,30,11,31,153,24,30,11,31,1,0,6,65,243,4,2,30,0.726666667,747,1,0,0,0.182795699,1,1,22.61290323,4,1.1613,false
